participantsID,a(101),Ter(101),eta(101),z(101),sz(101),st(101),v(101),a(102),Ter(102),eta(102),z(102),sz(102),st(102),v(102),AICc(3),BIC(3),Chi(3),df
d2bdb6ae89eb8aca,4.194547e-01,1.226298e+00,4.825294e-01,8.797112e-02,2.867371e-03,1.182854e+00,-1.451990e-02,7.504660e-01,5.919313e-01,4.999999e-01,2.815996e-01,3.437953e-03,1.182854e+00,-2.068575e-02,3.073221e+02,3.383503e+02,2.536430e+04,11
d335e83ad7f741bf,4.219158e-01,8.180816e-01,4.965794e-01,8.900647e-02,9.973709e-05,5.649615e-02,3.558590e-03,2.595472e-01,9.773389e-01,2.312996e-03,3.368236e-02,1.013520e-04,5.649615e-02,1.997805e-01,2.842066e+02,3.151458e+02,6.523022e-01,11
d33cbb234efa4296,5.104170e-01,4.401389e-01,3.191850e-03,1.302628e-01,1.371300e-02,1.792128e-03,7.789647e-01,1.043541e+00,3.378265e-03,4.741081e-07,5.444888e-01,1.371382e-02,1.792128e-03,-8.355726e-04,1.315276e+02,1.625557e+02,4.588758e-01,11
d53b11bcaa0a2095,4.880371e-01,9.033144e-02,6.877569e-04,1.190901e-01,9.878218e-03,3.608644e-03,4.729434e-01,1.142438e+00,1.530313e-01,4.763127e-01,6.525826e-01,8.548981e-03,3.608644e-03,6.354432e-03,2.648453e+02,2.958734e+02,3.278938e+09,11
d794e2c3b9ab247f,2.120275e-01,7.197004e-01,4.995125e-01,2.247783e-02,3.123387e-05,8.858107e-01,8.132338e-04,7.486917e-01,5.035057e-01,4.239292e-01,2.802697e-01,3.125215e-05,8.858107e-01,9.387128e-03,5.072031e+02,5.382313e+02,2.276335e+08,11
d9a79bcfee67b028,1.275461e-01,7.840492e-01,4.881638e-01,8.134002e-03,2.933716e-05,6.468273e-01,9.031600e-01,5.323478e-01,4.761810e-01,4.991363e-01,1.416971e-01,1.343979e-04,6.468273e-01,4.544448e-06,3.167090e+02,3.477371e+02,1.625574e+21,11
dfbeb23c419b6979,8.510385e-01,4.391459e-01,4.205264e-01,3.621333e-01,2.932372e-05,7.598520e-01,-1.438823e-02,2.014111e-01,1.089261e+00,4.870483e-01,2.028322e-02,4.058856e-05,7.598520e-01,-3.340047e-02,3.386853e+02,3.697134e+02,4.248142e+09,11
e03130e76a547e00,9.862010e-01,4.490964e-02,5.518330e-06,4.862963e-01,5.434317e-07,3.164733e-05,5.429303e-01,3.748565e-01,8.778287e-01,2.591076e-01,7.025870e-02,5.166569e-07,3.164733e-05,-6.659209e-04,1.987971e+02,2.298252e+02,4.584125e-01,11
e0da73d8b215a4e9,1.955443e-01,1.102645e+00,5.000000e-01,1.911879e-02,1.424712e-04,1.012799e+00,-1.491933e-03,2.147285e-01,9.478204e-01,5.000000e-01,2.305417e-02,1.424712e-04,1.012799e+00,1.237630e-04,4.105789e+02,4.416071e+02,4.324927e+01,11
e35e2512791cd931,4.567026e-01,2.611885e-01,2.711720e-01,1.042886e-01,9.937886e-04,5.071303e-01,1.700176e-01,4.742254e-01,9.845439e-01,5.778019e-02,1.124448e-01,9.965068e-04,5.071303e-01,1.641901e-02,3.838205e+02,4.148487e+02,2.041298e+03,11
e46f1f873f43128b,1.722032e-01,1.015226e+00,5.000000e-01,1.482697e-02,2.062109e-03,9.030106e-01,6.544992e-04,5.917299e-01,7.465642e-01,4.342664e-04,1.750722e-01,2.062366e-03,9.030106e-01,1.658413e+00,3.346555e+02,3.656837e+02,1.034742e+13,11
e7d525b0fc295332,6.206345e-01,2.105662e-01,1.402463e-03,1.925936e-01,8.544567e-03,3.948751e-03,6.129149e-01,3.401985e-01,9.231829e-01,4.352793e-01,5.786751e-02,1.462639e-03,3.948751e-03,-1.853755e-03,2.436665e+02,2.746946e+02,2.025413e+03,11
e9ca70bcef834214,1.684025e-01,1.315352e+00,1.252026e-01,1.417969e-02,3.400481e-03,1.156953e+00,-6.109129e-03,2.434043e-01,1.636851e+02,3.402380e-01,2.962283e-02,1.065485e-07,1.156953e+00,2.154366e-02,2.431184e+02,2.741465e+02,1.382000e-02,11
ec9403432374ee06,3.286957e-01,9.966182e-01,2.253863e-01,5.402042e-02,4.623807e-04,3.743653e-01,5.846746e-03,2.585754e-01,1.025261e+00,2.763978e-02,3.343062e-02,4.623807e-04,3.743653e-01,2.129602e-01,2.828770e+02,3.139051e+02,1.998033e+03,11
ed3ee15cd6ecee51,2.401295e-01,1.045353e+00,3.707995e-01,2.883109e-02,1.124439e-02,5.963346e-01,-2.970077e-02,2.303102e-01,1.164123e+00,3.159315e-01,2.652139e-02,1.124439e-02,5.963346e-01,5.783899e-02,3.106777e+02,3.417058e+02,1.332000e-02,11
efbc4b723940e000,4.073078e-01,9.428784e-01,2.691818e-01,8.294982e-02,4.273325e-02,3.427499e-01,-9.873883e-02,2.507535e-01,1.890525e+00,2.369244e-01,3.143866e-02,4.273327e-02,3.427499e-01,7.235636e-02,2.561600e+02,2.871882e+02,1.382000e-02,11
efe8a903afdceede,1.810444e-01,1.181277e+00,3.074852e-01,1.638854e-02,2.921702e-03,4.372836e-01,-5.137227e-02,3.240892e-01,9.080165e-01,3.545605e-01,5.251691e-02,1.707994e-04,4.372836e-01,-4.570787e-03,2.480868e+02,2.791149e+02,1.332001e-02,11
f1de714332531aa5,5.952052e-01,4.087196e-01,2.535625e-01,1.771346e-01,5.970667e-10,7.814724e-01,6.053130e-01,1.292431e-01,1.012894e+00,2.588446e-01,8.351886e-03,5.970702e-10,7.814724e-01,8.504985e-01,1.292309e+02,1.602590e+02,7960562591655066624,11
f205d1277e6ea6b4,8.679723e-01,9.025180e-01,5.020854e-02,3.766880e-01,9.916670e-04,4.057358e-01,2.321603e-02,5.920000e-01,1.289164e+00,1.733772e-01,1.752320e-01,9.916670e-04,4.057358e-01,9.557403e-02,2.391047e+02,2.701328e+02,1.998035e+03,11
f39ae9088896b47f,6.242972e-01,6.450013e-01,4.457613e-01,1.948735e-01,1.545022e-05,1.288954e+00,-8.792577e-03,7.510371e-01,6.449772e-01,5.000000e-01,2.820284e-01,1.648311e-05,1.288954e+00,-7.994104e-03,3.546892e+02,3.857174e+02,1.872060e+04,11
f98444c434d40f8b,4.877184e-01,2.940262e-01,6.529573e-02,1.189346e-01,8.391050e-06,4.722922e-03,7.660585e-01,9.273656e-01,1.430032e-01,4.630850e-01,4.300035e-01,8.390666e-06,4.722922e-03,2.232838e-01,2.637593e+02,2.947874e+02,1.551024e+07,11
fc7ef2c5b91399c2,2.074655e-01,8.399114e-01,3.419546e-01,2.152097e-02,2.618698e-07,6.675174e-01,1.041051e-01,3.162661e-02,9.178523e-01,4.996870e-01,5.001213e-04,2.426374e-07,6.675174e-01,2.773922e+00,4.378202e+02,4.688484e+02,1.616563e+01,11
ff1d7a9a28686c2b,4.637646e-01,9.311580e-01,4.036938e-01,1.075388e-01,6.529191e-06,1.799978e-01,-3.648571e-04,9.142052e-01,1.540229e+00,8.678814e-02,4.178856e-01,6.529191e-06,1.799978e-01,4.498007e-02,2.378147e+02,2.687539e+02,1.373000e-02,11
